"","Sample.name","Sample.collection.time","Glycan.type","mass","Composition: dHex-HexNAc-NeuAc-Hex","Intensity","Rsquared"
"1653","P3","20plus4","Core 2",1518.7154,"1-2-1-2",34.3442456629862,0.994220512164108
"2353","P3","20plus4","Core 2",1535.7306,"2-2-0-3",3.02883350927212,0.311318557241756
"2186","P3","20plus4","Core 2",1576.7572,"2-3-0-2",2.04229041274275,0.439372757193421
"3653","P3","20plus4","Core 2",1606.7678,"1-3-0-3",30.276226107357,0.982891242204392
"2553","P3","20plus4","Core 2",1692.8046,"2-2-1-2",3.60736713341921,0.945714967930481
"28753","P3","20plus4","Polyhexose",1701.7984,"0-0-0-8",1.80407162223276,0.990012790232048
"1276","P3","20plus4","Core 2",1705.8,"0-2-2-2",21.3877242367786,0.990012790232048
"3185","P3","20plus4","Core 2",1709.8198,"3-2-0-3",1.04670355040831,0.990012790232048
"1853","P3","20plus4","Core 2",1722.8152,"1-2-1-3",2.6331118083854,0.874824071312174
"2453","P3","20plus4","Core 2",1739.8304,"2-2-0-4",1.39673053006194,0.364476673178209
"2982","P3","20plus4","Core 2",1750.8464,"3-3-0-2",1.71075625393349,0.57545097103187
"1753","P3","20plus4","Core 2",1763.8418,"1-3-1-2",2.70904955019139,0.646220571056457
"4353","P3","20plus4","Core 2",1780.857,"2-3-0-3",8.54342848631756,0.977991156963302
"3453","P3","20plus4","Core 2",1793.8524,"0-3-1-3",4.74887161973917,0.857382596083229
"3853","P3","20plus4","Core 2",1810.8676,"1-3-0-4",1.33757351922875,0.0892207979669521
"2255","P3","20plus4","Core 2",1821.8836,"2-4-0-2",1.69978023703544,0.783099504204136
"3753","P3","20plus4","Core 2",1851.8942,"1-4-0-3",1.81635500452227,0.315230413590752
"1953","P3","20plus4","Core 2",1879.8892,"1-2-2-2",4.42950540185224,0.943385468173876
"6553","P3","20plus4","Core 2",1881.9048,"0-4-0-4",4.93278062801534,0.943385468173876
"2753","P3","20plus4","Core 2",1896.9044,"2-2-1-3",1.74638271374012,0.778281849170403
"28853","P3","20plus4","Polyhexose",1905.8982,"0-0-0-9",1.52903260551669,0.0170915724444105
"3255","P3","20plus4","Core 2",1913.9196,"3-2-0-4",1.14934642461162,0.168454392404287
"2653","P3","20plus4","Core 2",1937.931,"2-3-1-2",1.17911544054644,0.0536698017089818
"5255","P3","20plus4","Core 2",1954.9462,"3-3-0-3",1.52072053038502,0.0137984184318655
"3953","P3","20plus4","Core 2",1967.9416,"1-3-1-3",6.05173166717559,0.99431216028397
"4653","P3","20plus4","Core 2",1984.9568,"2-3-0-4",1.67892957576778,0.809383800927324
"3053","P3","20plus4","Core 2",1995.9728,"3-4-0-2",1.44609257643985,0.0166454376625897
"4453","P3","20plus4","Core 2",2025.9834,"2-4-0-3",0.918377846265605,0.193254335978118
"6853","P3","20plus4","Core 2",2055.994,"1-4-0-4",2.27678806952638,0.854255797430103
"28953","P3","20plus4","Polyhexose",2109.998,"0-0-0-10",1.19207584761576,0.0960247785989395
"6053","P3","20plus4","Core 2",2129.0354,"4-3-0-3",1.03500405020002,0.114911041240151
"4853","P3","20plus4","Core 2",2142.0308,"2-3-1-3",1.91589339940456,0.955596247635187
"3553","P3","20plus4","Core 2",2155.0262,"0-3-2-3",1.04736188706305,0.090372505752034
"5553","P3","20plus4","Core 2",2159.046,"3-3-0-4",1.06258826990097,0.090372505752034
"4185","P3","20plus4","Core 2",2172.0414,"1-3-1-4",1.21392310371531,0.215972249327826
"4753","P3","20plus4","Core 2",2189.0566,"2-3-0-5",0.985273152629514,0.399221603601697
"5353","P3","20plus4","Core 2",2200.0726,"3-4-0-3",1.15074756030553,0.14117461026724
"4053","P3","20plus4","Core 2",2213.068,"1-4-1-3",1.1005037389537,0.107590168279261
"7553","P3","20plus4","Core 2",2230.0832,"2-4-0-4",1.41378674079728,0.888500464602771
"6653","P3","20plus4","Core 2",2243.0786,"0-4-1-4",1.2721666826034,0.796803344854203
"7053","P3","20plus4","Core 2",2260.0938,"1-4-0-5",0.889835471169583,0.0384895107645552
"4553","P3","20plus4","Core 2",2271.1098,"2-5-0-3",0.819597839632874,0.507323341224833
"6953","P3","20plus4","Core 2",2301.1204,"1-5-0-4",1.02598368231818,0.356354522884227
"29053","P3","20plus4","Polyhexose",2314.0978,"0-0-0-11",0.57287911762112,0.42620522204522
"5753","P3","20plus4","Core 2",2316.12,"3-3-1-3",0.714581352758366,0.42620522204522
"4255","P3","20plus4","Core 2",2329.1154,"1-3-2-3",0.734620275577361,0.111549545403491
"10653","P3","20plus4","Core 2",2331.131,"0-5-0-5",0.338639637013922,0.111549545403491
"6353","P3","20plus4","Core 2",2333.1352,"4-3-0-4",0.600209700681774,0.111549545403491
"5053","P3","20plus4","Core 2",2346.1306,"2-3-1-4",0.983205268245195,0.786497303091333
"5653","P3","20plus4","Core 2",2363.1458,"3-3-0-5",0.821264238476998,0.0315948283608066
"6185","P3","20plus4","Core 2",2374.1618,"4-4-0-3",0.963374932438026,0.295590459498881
"4953","P3","20plus4","Core 2",2387.1572,"2-4-1-3",0.815938083079455,0.034206863721862
"8453","P3","20plus4","Core 2",2404.1724,"3-4-0-4",0.947314817963642,8.66746188723179e-08
"7185","P3","20plus4","Core 2",2417.1678,"1-4-1-4",0.737831300679568,0.143559885967551
"7853","P3","20plus4","Core 2",2434.183,"2-4-0-5",0.778919637567174,0.274402913483793
"5453","P3","20plus4","Core 2",2445.199,"3-5-0-3",0.709300123009563,0.351693973717021
"7653","P3","20plus4","Core 2",2475.2096,"2-5-0-4",0.665028977464212,0.839778053906211
"5185","P3","20plus4","Core 2",2503.2046,"2-3-2-3",0,0
"10953","P3","20plus4","Core 2",2505.2202,"1-5-0-5",0,0
"29154","P3","20plus4","Polyhexose",2518.1976,"0-0-0-12",0,0
"5953","P3","20plus4","Core 2",2520.2198,"3-3-1-4",0,0
"6453","P3","20plus4","Core 2",2537.235,"4-3-0-5",0,0
"5853","P3","20plus4","Core 2",2561.2464,"3-4-1-3",0,0
"9353","P3","20plus4","Core 2",2578.2616,"4-4-0-4",0,0
"8053","P3","20plus4","Core 2",2591.257,"2-4-1-4",0,0
"6753","P3","20plus4","Core 2",2604.2524,"0-4-2-4",0,0
"8753","P3","20plus4","Core 2",2608.2722,"3-4-0-5",0,0
"6255","P3","20plus4","Core 2",2619.2882,"4-5-0-3",0,0
"7353","P3","20plus4","Core 2",2621.2676,"1-4-1-5",0,0
"7953","P3","20plus4","Core 2",2638.2828,"2-4-0-6",0,0
"8553","P3","20plus4","Core 2",2649.2988,"3-5-0-4",0,0
"7255","P3","20plus4","Core 2",2662.2942,"1-5-1-4",0,0
"11653","P3","20plus4","Core 2",2679.3094,"2-5-0-5",0,0
"10753","P3","20plus4","Core 2",2692.3048,"0-5-1-5",0,0
"11166","P3","20plus4","Core 2",2709.32,"1-5-0-6",0,0
"7753","P3","20plus4","Core 2",2720.336,"2-6-0-4",0,0
"29253","P3","20plus4","Polyhexose",2722.2974,"0-0-0-13",0,0
"11053","P3","20plus4","Core 2",2750.3466,"1-6-0-5",0,0
"10156","P3","20plus4","Core 2",2752.3508,"5-4-0-4",0,0
"8953","P3","20plus4","Core 2",2765.3462,"3-4-1-4",0,0
"7453","P3","20plus4","Core 2",2778.3416,"1-4-2-4",0,0
"15653","P3","20plus4","Core 2",2780.3572,"0-6-0-6",0,0
"9653","P3","20plus4","Core 2",2782.3614,"4-4-0-5",0,0
"8255","P3","20plus4","Core 2",2795.3568,"2-4-1-5",0,0
"8853","P3","20plus4","Core 2",2812.372,"3-4-0-6",0,0
"9453","P3","20plus4","Core 2",2823.388,"4-5-0-4",0,0
"8185","P3","20plus4","Core 2",2836.3834,"2-5-1-4",0,0
"12553","P3","20plus4","Core 2",2853.3986,"3-5-0-5",0,0
"11254","P3","20plus4","Core 2",2866.394,"1-5-1-5",0,0
"11953","P3","20plus4","Core 2",2883.4092,"2-5-0-6",0,0
"8653","P3","20plus4","Core 2",2894.4252,"3-6-0-4",0,0
"11753","P3","20plus4","Core 2",2924.4358,"2-6-0-5",0,0
"29353","P3","20plus4","Polyhexose",2926.3972,"0-0-0-14",0,0
"9853","P3","20plus4","Core 2",2939.4354,"4-4-1-4",0,0
"8353","P3","20plus4","Core 2",2952.4308,"2-4-2-4",0,0
"15953","P3","20plus4","Core 2",2954.4464,"1-6-0-6",0,0
"10453","P3","20plus4","Core 2",2956.4506,"5-4-0-5",0,0
"9157","P3","20plus4","Core 2",2969.446,"3-4-1-5",0,0
"9753","P3","20plus4","Core 2",2986.4612,"4-4-0-6",0,0
"10254","P3","20plus4","Core 2",2997.4772,"5-5-0-4",0,0
"1277","P15","22plus2","Core 1",534.2262,"0-1-0-1",956.733731436022,0.999585736526698
"28354","P15","22plus2","STn",691.3002,"0-1-1-0",106.976999417088,0.942527259197883
"4186","P15","22plus2","Core 1",708.3154,"1-1-0-1",2196.33056360843,0.999995333154319
"2187","P15","22plus2","Core 1",895.4,"0-1-1-1",184.225521825757,0.997008399095239
"6186","P15","22plus2","Core 1",912.4152,"1-1-0-2",14.3058784966867,0.869012907279179
"5186","P15","22plus2","Core 1",953.4418,"1-2-0-1",45.264017375657,0.891483134489235
"10157","P15","22plus2","Core 2",983.4524,"0-2-0-2",234.341619907981,0.998675297939238
"7186","P15","22plus2","Core 1",1069.4892,"1-1-1-1",15.1247002424501,0.994743900539074
"28454","P15","22plus2","Polyhexose",1089.499,"0-0-0-5",5.40021727610438,0.50327960719029
"1355","P15","22plus2","Core 2",1157.5416,"1-2-0-2",443.204584510079,0.994603515369074
"3186","P15","22plus2","Core 1",1256.5738,"0-1-2-1",7.72037745778114,0.0141340555841316
"9158","P15","22plus2","Core 1",1273.589,"1-1-1-2",14.0141761551305,0.953208330804948
"28554","P15","22plus2","Polyhexose",1293.5988,"0-0-0-6",2.54678914293808,0.204712200980969
"8186","P15","22plus2","Core 1",1314.6156,"1-2-1-1",4.9944251709926,0.557877978196201
"2054","P15","22plus2","Core 2",1331.6308,"2-2-0-2",154.755869497968,0.996144789504341
"11167","P15","22plus2","Core 2",1344.6262,"0-2-1-2",7.77791837373783,0.565065651316088
"1556","P15","22plus2","Core 2",1361.6414,"1-2-0-3",13.2259699451842,0.984656496773347
"1454","P15","22plus2","Core 2",1402.668,"1-3-0-2",4.78699633344742,0.488744702774479
"3354","P15","22plus2","Core 2",1432.6786,"0-3-0-3",5.7644806813198,0.045308432507406
"28654","P15","22plus2","Polyhexose",1497.6986,"0-0-0-7",1.83275878665999,0.00243732340741923
"28124","P15","22plus2","Core 2",1505.72,"3-2-0-2",36.4368370722415,0.981701880379035
"1654","P15","22plus2","Core 2",1518.7154,"1-2-1-2",2.50730123566101,0.453358335788697
"2354","P15","22plus2","Core 2",1535.7306,"2-2-0-3",5.2874616843876,0.378542067680971
"2188","P15","22plus2","Core 2",1576.7572,"2-3-0-2",1.54023126283183,0.582361498864658
"3654","P15","22plus2","Core 2",1606.7678,"1-3-0-3",1.76747428276724,0.536963789060601
"2554","P15","22plus2","Core 2",1692.8046,"2-2-1-2",2.45210446959935,0.521757227469276
"28754","P15","22plus2","Polyhexose",1701.7984,"0-0-0-8",1.41121518191297,0.315322669205938
"1278","P15","22plus2","Core 2",1705.8,"0-2-2-2",1.3708904468274,0.315322669205938
"3187","P15","22plus2","Core 2",1709.8198,"3-2-0-3",0.948494923550309,0.315322669205938
"1854","P15","22plus2","Core 2",1722.8152,"1-2-1-3",1.31872606667872,1.15989799140267e-05
"2454","P15","22plus2","Core 2",1739.8304,"2-2-0-4",2.02882672940117,0.403611265944439
"2983","P15","22plus2","Core 2",1750.8464,"3-3-0-2",1.45454242268326,0.801427571385734
"1754","P15","22plus2","Core 2",1763.8418,"1-3-1-2",1.26503185021854,0.832431722480742
"4354","P15","22plus2","Core 2",1780.857,"2-3-0-3",1.66558115186155,0.553041718787428
"3454","P15","22plus2","Core 2",1793.8524,"0-3-1-3",1.3179416510456,0.753267852495323
"3854","P15","22plus2","Core 2",1810.8676,"1-3-0-4",1.30994813815897,0.398270795863326
"2256","P15","22plus2","Core 2",1821.8836,"2-4-0-2",1.38205036027256,0.0147324596363817
"3754","P15","22plus2","Core 2",1851.8942,"1-4-0-3",0.909168230848231,0.00486056344483406
"1954","P15","22plus2","Core 2",1879.8892,"1-2-2-2",0.508851474614521,0.427733960264451
"6554","P15","22plus2","Core 2",1881.9048,"0-4-0-4",0.691392127557338,0.427733960264451
"2754","P15","22plus2","Core 2",1896.9044,"2-2-1-3",1.04787656122469,0.0116745305993534
"28854","P15","22plus2","Polyhexose",1905.8982,"0-0-0-9",2.67466757709865,0.80626063171782
"3256","P15","22plus2","Core 2",1913.9196,"3-2-0-4",1.10746937940317,0.23060816029644
"2654","P15","22plus2","Core 2",1937.931,"2-3-1-2",1.0450834654156,0.0221155361619132
"5256","P15","22plus2","Core 2",1954.9462,"3-3-0-3",1.3510598628763,0.418390812751892
"3954","P15","22plus2","Core 2",1967.9416,"1-3-1-3",0.999609247603308,0.00946327067124415
"4654","P15","22plus2","Core 2",1984.9568,"2-3-0-4",1.01821560287354,0.642272839106149
"3054","P15","22plus2","Core 2",1995.9728,"3-4-0-2",1.13756273108925,0.000498842853692611
"4454","P15","22plus2","Core 2",2025.9834,"2-4-0-3",1.02687804746718,0.23394297451908
"6854","P15","22plus2","Core 2",2055.994,"1-4-0-4",0.852661124382882,0.0441828882295809
"28954","P15","22plus2","Polyhexose",2109.998,"0-0-0-10",4.25893807499623,0.98568041748269
"6054","P15","22plus2","Core 2",2129.0354,"4-3-0-3",1.09202298359648,0.528655728930341
"4854","P15","22plus2","Core 2",2142.0308,"2-3-1-3",0.81229761085472,0.122565639802556
"3554","P15","22plus2","Core 2",2155.0262,"0-3-2-3",3.4196077736148,0.818348942243846
"5554","P15","22plus2","Core 2",2159.046,"3-3-0-4",0.497959671754168,0.818348942243846
"4187","P15","22plus2","Core 2",2172.0414,"1-3-1-4",0.901894146256814,0.406275417346106
"4754","P15","22plus2","Core 2",2189.0566,"2-3-0-5",0.789466500079623,0.00404814430814989
"5354","P15","22plus2","Core 2",2200.0726,"3-4-0-3",1.83025699519156,0.416554385698574
"4054","P15","22plus2","Core 2",2213.068,"1-4-1-3",1.34839937689578,0.132851341852468
"7554","P15","22plus2","Core 2",2230.0832,"2-4-0-4",0.710955537074952,0.0289407592636901
"6654","P15","22plus2","Core 2",2243.0786,"0-4-1-4",2.40148302022645,0.86153118585143
"7054","P15","22plus2","Core 2",2260.0938,"1-4-0-5",1.019266606699,0.227227341550097
"4554","P15","22plus2","Core 2",2271.1098,"2-5-0-3",0.568859533377363,0.000131025263530078
"6954","P15","22plus2","Core 2",2301.1204,"1-5-0-4",1.0420025243788,0.0563341571779961
"29054","P15","22plus2","Polyhexose",2314.0978,"0-0-0-11",0.559303745996756,0.171713843273532
"5754","P15","22plus2","Core 2",2316.12,"3-3-1-3",0.462675882925722,0.171713843273532
"4256","P15","22plus2","Core 2",2329.1154,"1-3-2-3",1.47409420674732,0.749818549224556
"10654","P15","22plus2","Core 2",2331.131,"0-5-0-5",1.43595058850676,0.749818549224556
"6354","P15","22plus2","Core 2",2333.1352,"4-3-0-4",0.239145148763438,0.749818549224556
"5054","P15","22plus2","Core 2",2346.1306,"2-3-1-4",0.981196600686073,0.849038117015381
"5654","P15","22plus2","Core 2",2363.1458,"3-3-0-5",0.527318049510369,0.127231979412457
"6187","P15","22plus2","Core 2",2374.1618,"4-4-0-3",2.3542569079506,0.984604867149434
"4954","P15","22plus2","Core 2",2387.1572,"2-4-1-3",0.763690507999802,0.00906421410202794
"8454","P15","22plus2","Core 2",2404.1724,"3-4-0-4",0.681181190461607,0.0024172484565914
"7187","P15","22plus2","Core 2",2417.1678,"1-4-1-4",1.88882201589414,0.21125019330047
"7854","P15","22plus2","Core 2",2434.183,"2-4-0-5",0.949977796327675,0.220212334125762
"5454","P15","22plus2","Core 2",2445.199,"3-5-0-3",0.55069800697739,0.518009321648544
"7654","P15","22plus2","Core 2",2475.2096,"2-5-0-4",0.511646394666765,0.433136464652819
"5187","P15","22plus2","Core 2",2503.2046,"2-3-2-3",0,0
"10954","P15","22plus2","Core 2",2505.2202,"1-5-0-5",0,0
"29155","P15","22plus2","Polyhexose",2518.1976,"0-0-0-12",0,0
"5954","P15","22plus2","Core 2",2520.2198,"3-3-1-4",0,0
"6454","P15","22plus2","Core 2",2537.235,"4-3-0-5",0,0
"5854","P15","22plus2","Core 2",2561.2464,"3-4-1-3",0,0
"9354","P15","22plus2","Core 2",2578.2616,"4-4-0-4",0,0
"8054","P15","22plus2","Core 2",2591.257,"2-4-1-4",0,0
"6754","P15","22plus2","Core 2",2604.2524,"0-4-2-4",0,0
"8754","P15","22plus2","Core 2",2608.2722,"3-4-0-5",0,0
"6256","P15","22plus2","Core 2",2619.2882,"4-5-0-3",0,0
"7354","P15","22plus2","Core 2",2621.2676,"1-4-1-5",0,0
"7954","P15","22plus2","Core 2",2638.2828,"2-4-0-6",0,0
"8554","P15","22plus2","Core 2",2649.2988,"3-5-0-4",0,0
"7256","P15","22plus2","Core 2",2662.2942,"1-5-1-4",0,0
"11654","P15","22plus2","Core 2",2679.3094,"2-5-0-5",0,0
"10754","P15","22plus2","Core 2",2692.3048,"0-5-1-5",0,0
"11168","P15","22plus2","Core 2",2709.32,"1-5-0-6",0,0
"7754","P15","22plus2","Core 2",2720.336,"2-6-0-4",0,0
"29254","P15","22plus2","Polyhexose",2722.2974,"0-0-0-13",0,0
"11054","P15","22plus2","Core 2",2750.3466,"1-6-0-5",0,0
"10158","P15","22plus2","Core 2",2752.3508,"5-4-0-4",0,0
"8954","P15","22plus2","Core 2",2765.3462,"3-4-1-4",0,0
"7454","P15","22plus2","Core 2",2778.3416,"1-4-2-4",0,0
"15654","P15","22plus2","Core 2",2780.3572,"0-6-0-6",0,0
"9654","P15","22plus2","Core 2",2782.3614,"4-4-0-5",0,0
"8256","P15","22plus2","Core 2",2795.3568,"2-4-1-5",0,0
"8854","P15","22plus2","Core 2",2812.372,"3-4-0-6",0,0
"9454","P15","22plus2","Core 2",2823.388,"4-5-0-4",0,0
"8187","P15","22plus2","Core 2",2836.3834,"2-5-1-4",0,0
"12554","P15","22plus2","Core 2",2853.3986,"3-5-0-5",0,0
"11255","P15","22plus2","Core 2",2866.394,"1-5-1-5",0,0
"11954","P15","22plus2","Core 2",2883.4092,"2-5-0-6",0,0
"8654","P15","22plus2","Core 2",2894.4252,"3-6-0-4",0,0
"11754","P15","22plus2","Core 2",2924.4358,"2-6-0-5",0,0
"29354","P15","22plus2","Polyhexose",2926.3972,"0-0-0-14",0,0
"9854","P15","22plus2","Core 2",2939.4354,"4-4-1-4",0,0
"8354","P15","22plus2","Core 2",2952.4308,"2-4-2-4",0,0
"15954","P15","22plus2","Core 2",2954.4464,"1-6-0-6",0,0
"10454","P15","22plus2","Core 2",2956.4506,"5-4-0-5",0,0
"9159","P15","22plus2","Core 2",2969.446,"3-4-1-5",0,0
"9754","P15","22plus2","Core 2",2986.4612,"4-4-0-6",0,0
"10255","P15","22plus2","Core 2",2997.4772,"5-5-0-4",0,0
"1279","P16","19plus5","Core 1",534.2262,"0-1-0-1",1140.68804563916,0.999992636886533
"28355","P16","19plus5","STn",691.3002,"0-1-1-0",76.1516689241531,0.999168459531583
"4188","P16","19plus5","Core 1",708.3154,"1-1-0-1",86.6663680720369,0.997556340928259
"2189","P16","19plus5","Core 1",895.4,"0-1-1-1",2375.32653030039,0.999999922307326
"6188","P16","19plus5","Core 1",912.4152,"1-1-0-2",56.9525940168364,0.999857641562104
"5188","P16","19plus5","Core 1",953.4418,"1-2-0-1",18.9425342853853,0.125933579092167
"10159","P16","19plus5","Core 2",983.4524,"0-2-0-2",347.184470695369,0.999176582499936
"7188","P16","19plus5","Core 1",1069.4892,"1-1-1-1",7.37670968371039,0.961078733077916
"28455","P16","19plus5","Polyhexose",1089.499,"0-0-0-5",6.62676304214949,0.858613404405645
"1356","P16","19plus5","Core 2",1157.5416,"1-2-0-2",141.823595258151,0.995796704283835
"3188","P16","19plus5","Core 1",1256.5738,"0-1-2-1",52.3183186156894,0.134461253181054
"9160","P16","19plus5","Core 1",1273.589,"1-1-1-2",20.5081819540911,0.998444288083342
"28555","P16","19plus5","Polyhexose",1293.5988,"0-0-0-6",1.6740776104564,0.00411890451148375
"8188","P16","19plus5","Core 1",1314.6156,"1-2-1-1",3.85395152444501,0.542672580666719
"2055","P16","19plus5","Core 2",1331.6308,"2-2-0-2",24.4412993454588,0.983961293624137
"11169","P16","19plus5","Core 2",1344.6262,"0-2-1-2",70.3368935780658,0.0321868015747297
"1557","P16","19plus5","Core 2",1361.6414,"1-2-0-3",31.4127194011362,0.996781038507774
"1455","P16","19plus5","Core 2",1402.668,"1-3-0-2",5.28026210272543,0.584115484351262
"3355","P16","19plus5","Core 2",1432.6786,"0-3-0-3",93.9401430688094,0.0194327283898691
"28655","P16","19plus5","Polyhexose",1497.6986,"0-0-0-7",1.88030161154313,0.637959772851227
"28125","P16","19plus5","Core 2",1505.72,"3-2-0-2",3.1287867482937,0.630642975278089
"1655","P16","19plus5","Core 2",1518.7154,"1-2-1-2",16.6307174821289,0.622576181913133
"2355","P16","19plus5","Core 2",1535.7306,"2-2-0-3",13.119653048992,0.378666065360722
"2190","P16","19plus5","Core 2",1576.7572,"2-3-0-2",1.00838646609158,0.849578026156866
"3655","P16","19plus5","Core 2",1606.7678,"1-3-0-3",15.0323991902188,0.676872981677874
"2555","P16","19plus5","Core 2",1692.8046,"2-2-1-2",1.77928230128156,0.432242879125288
"28755","P16","19plus5","Polyhexose",1701.7984,"0-0-0-8",2.5507499243854,0.689085578471347
"1280","P16","19plus5","Core 2",1705.8,"0-2-2-2",0.853889539577166,0.689085578471347
"3189","P16","19plus5","Core 2",1709.8198,"3-2-0-3",0.815842902380414,0.689085578471347
"1855","P16","19plus5","Core 2",1722.8152,"1-2-1-3",0.684623341373477,0.93968084940132
"2455","P16","19plus5","Core 2",1739.8304,"2-2-0-4",23.1432793949443,0.431621743538545
"2984","P16","19plus5","Core 2",1750.8464,"3-3-0-2",1.12423841150679,0.312727028572223
"1755","P16","19plus5","Core 2",1763.8418,"1-3-1-2",0.673015916273991,0.103624671525006
"4355","P16","19plus5","Core 2",1780.857,"2-3-0-3",1.39332442441225,0.847891390685111
"3455","P16","19plus5","Core 2",1793.8524,"0-3-1-3",1.00798137016164,0.674275861597597
"3855","P16","19plus5","Core 2",1810.8676,"1-3-0-4",0.842403040622255,0.0129871141117072
"2257","P16","19plus5","Core 2",1821.8836,"2-4-0-2",1.37501198957184,0.0951343524627271
"3755","P16","19plus5","Core 2",1851.8942,"1-4-0-3",0.609632830914647,0.338930662352202
"1955","P16","19plus5","Core 2",1879.8892,"1-2-2-2",0.724224437096993,0.00720295433836
"6555","P16","19plus5","Core 2",1881.9048,"0-4-0-4",0.313988575000176,0.00720295433836
"2755","P16","19plus5","Core 2",1896.9044,"2-2-1-3",0.716906991221015,0.753015690963725
"28855","P16","19plus5","Polyhexose",1905.8982,"0-0-0-9",1.63354232381696,0.662645192638359
"3257","P16","19plus5","Core 2",1913.9196,"3-2-0-4",1.08162309656195,0.429724477476903
"2655","P16","19plus5","Core 2",1937.931,"2-3-1-2",0.860622986880208,0.0465813858234015
"5257","P16","19plus5","Core 2",1954.9462,"3-3-0-3",0.652702471309169,0.0931004544136931
"3955","P16","19plus5","Core 2",1967.9416,"1-3-1-3",0.776513315035163,0.0525234803422636
"4655","P16","19plus5","Core 2",1984.9568,"2-3-0-4",0.609842695808129,0.0348600886347827
"3055","P16","19plus5","Core 2",1995.9728,"3-4-0-2",0.84608623630977,0.406666037025759
"4455","P16","19plus5","Core 2",2025.9834,"2-4-0-3",0.660044220410128,0.367698434050775
"6855","P16","19plus5","Core 2",2055.994,"1-4-0-4",0.713314481758164,0.506285636407898
"28955","P16","19plus5","Polyhexose",2109.998,"0-0-0-10",1.18010770941896,0.957313372768336
