,dHex_count,HexNAc_count,NeuAc_count,Hex_count,mass,Glycan_type,Intensity,Rsquared,Sample_collection_time,Sample_name,Sample_collection
264,1,0,1,0,4402.1724,Hexa,4.22525767260086,0.994304769404529,22plus5,P7,P7-22plus5
265,5,0,1,1,4404.1766,Tetra,1.16438732015989,0.994304769404529,22plus5,P7,P7-22plus5
266,0,0,4,0,4413.1522,Tetra,1.0108569787258,0.957394011919787,22plus5,P7,P7-22plus5
267,6,2,1,0,4415.1926,Tri,0.569446960048981,0.957394011919787,22plus5,P7,P7-22plus5
268,3,0,2,1,4417.172,Tetra,1.26564067530144,0.957394011919787,22plus5,P7,P7-22plus5
269,2,0,0,1,4419.2142,Hexa,0.249823132880574,0.957394011919787,22plus5,P7,P7-22plus5
270,6,0,0,2,4421.1918,Tetra,0.25969478863194,0.957394011919787,22plus5,P7,P7-22plus5
271,4,2,2,0,4428.188,Tri,0.82020214219411,0.953476600572541,22plus5,P7,P7-22plus5
272,3,2,0,0,4430.1504,Penta,1.13097767872501,0.953476600572541,22plus5,P7,P7-22plus5
273,7,1,0,0,4432.2078,Tetra,0.839385262711936,0.953476600572541,22plus5,P7,P7-22plus5
274,4,0,1,2,4434.1872,Tetra,0.183740759631651,0.953476600572541,22plus5,P7,P7-22plus5
275,1,2,1,0,4443.1458,Penta,0.784252005884335,0.994048741067332,22plus5,P7,P7-22plus5
276,5,1,1,0,4445.2032,Tetra,4.17896997307658,0.994048741067332,22plus5,P7,P7-22plus5
277,2,0,2,2,4447.1826,Tetra,0.163383138030208,0.994048741067332,22plus5,P7,P7-22plus5
278,5,0,0,3,4451.2024,Tetra,0.262769747254821,0.994048741067332,22plus5,P7,P7-22plus5
279,3,1,2,0,4458.1986,Tetra,1.75542566752788,0.989842845767194,22plus5,P7,P7-22plus5
280,2,1,0,0,4460.1876,Hexa,1.0554793002079,0.989842845767194,22plus5,P7,P7-22plus5
281,6,0,0,0,4462.2184,Penta,2.68248602142488,0.989842845767194,22plus5,P7,P7-22plus5
282,3,0,1,3,4464.1978,Tetra,0.0,0.989842845767194,22plus5,P7,P7-22plus5
283,1,1,3,0,4471.194,Tetra,0.784158561232955,0.992559425484961,22plus5,P7,P7-22plus5
284,7,3,0,0,4473.2344,Tri,0.712080684112432,0.992559425484961,22plus5,P7,P7-22plus5
285,4,0,1,0,4475.2138,Penta,7.58299552668741,0.992559425484961,22plus5,P7,P7-22plus5
286,5,3,1,0,4486.2298,Tri,0.169565104987721,0.909769708001858,22plus5,P7,P7-22plus5
287,2,0,2,0,4488.2092,Penta,5.09796581508083,0.909769708001858,22plus5,P7,P7-22plus5
288,5,0,0,1,4492.2556,Penta,1.75893669265754,0.909769708001858,22plus5,P7,P7-22plus5
289,0,0,3,0,4501.2046,Penta,0.926585065136562,0.991721046954768,22plus5,P7,P7-22plus5
290,6,2,0,0,4503.245,Tetra,3.15729572085222,0.991721046954768,22plus5,P7,P7-22plus5
291,3,0,1,1,4505.251,Penta,0.956090917724195,0.991721046954768,22plus5,P7,P7-22plus5
292,2,2,2,0,4529.2358,Tetra,0.42734133348479,0.978368467517139,22plus5,P7,P7-22plus5
293,1,2,0,0,4531.1982,Hexa,0.425835923388976,0.978368467517139,22plus5,P7,P7-22plus5
294,5,1,0,0,4533.229,Penta,2.73043379952269,0.978368467517139,22plus5,P7,P7-22plus5
295,9,0,0,0,4535.2598,Tetra,0.06799398949899,0.978368467517139,22plus5,P7,P7-22plus5
296,4,1,3,0,4544.2354,Tri,0.802940136253115,0.965922405199306,22plus5,P7,P7-22plus5
297,3,1,1,0,4546.2244,Penta,1.00815564891661,0.965922405199306,22plus5,P7,P7-22plus5
298,7,0,1,0,4548.2552,Tetra,0.858252206235796,0.965922405199306,22plus5,P7,P7-22plus5
299,3,0,0,3,4552.33,Penta,0.255587884471403,0.965922405199306,22plus5,P7,P7-22plus5
300,5,0,2,0,4561.2506,Tetra,2.72668735682961,0.987881870838212,22plus5,P7,P7-22plus5
301,4,0,0,0,4563.2662,Hexa,2.50061744286816,0.987881870838212,22plus5,P7,P7-22plus5
302,8,0,0,1,4565.2704,Tetra,0.0,0.987881870838212,22plus5,P7,P7-22plus5
303,3,0,3,0,4574.246,Tetra,2.69335808463413,0.984899588757712,22plus5,P7,P7-22plus5
304,2,0,1,0,4576.2616,Hexa,4.55509901782149,0.984899588757712,22plus5,P7,P7-22plus5
305,6,0,1,1,4578.2658,Tetra,0.410870255017066,0.984899588757712,22plus5,P7,P7-22plus5
306,1,0,4,0,4587.2414,Tetra,0.851688691687243,0.954850601878118,22plus5,P7,P7-22plus5
307,0,0,2,0,4589.257,Hexa,0.386167360624765,0.954850601878118,22plus5,P7,P7-22plus5
308,4,0,2,1,4591.2612,Tetra,1.1307884709411,0.954850601878118,22plus5,P7,P7-22plus5
309,3,0,0,1,4593.3034,Hexa,0.162419595271329,0.954850601878118,22plus5,P7,P7-22plus5
310,7,0,0,2,4595.281,Tetra,0.218727235213301,0.954850601878118,22plus5,P7,P7-22plus5
311,5,2,2,0,4602.2772,Tri,0.570242990425404,0.973348173866792,22plus5,P7,P7-22plus5
312,4,2,0,0,4604.2396,Penta,0.982836271899129,0.973348173866792,22plus5,P7,P7-22plus5
313,8,1,0,0,4606.297,Tetra,0.177533395007713,0.973348173866792,22plus5,P7,P7-22plus5
314,5,0,1,2,4608.2764,Tetra,0.203346699820769,0.973348173866792,22plus5,P7,P7-22plus5
315,2,2,1,0,4617.235,Penta,0.884425276557393,0.988844266802897,22plus5,P7,P7-22plus5
316,6,1,1,0,4619.2924,Tetra,1.4434603460174,0.988844266802897,22plus5,P7,P7-22plus5
317,3,0,2,2,4621.2718,Tetra,0.378137874248319,0.988844266802897,22plus5,P7,P7-22plus5
318,2,0,0,2,4623.3406,Hexa,0.0,0.988844266802897,22plus5,P7,P7-22plus5
319,6,0,0,3,4625.2916,Tetra,0.165770961131216,0.988844266802897,22plus5,P7,P7-22plus5
320,4,1,2,0,4632.2878,Tetra,1.91690940276353,0.989124207185403,22plus5,P7,P7-22plus5
321,3,1,0,0,4634.2768,Hexa,0.878034258977916,0.989124207185403,22plus5,P7,P7-22plus5
322,7,0,0,0,4636.3076,Penta,0.6312436543337,0.989124207185403,22plus5,P7,P7-22plus5
323,4,0,1,3,4638.287,Tetra,0.181932216156032,0.989124207185403,22plus5,P7,P7-22plus5
324,2,1,3,0,4645.2832,Tetra,0.566319136810611,0.982830672603618,22plus5,P7,P7-22plus5
325,1,1,1,0,4647.2722,Hexa,0.621502708890585,0.982830672603618,22plus5,P7,P7-22plus5
326,5,0,1,0,4649.303,Penta,3.63835886645054,0.982830672603618,22plus5,P7,P7-22plus5
327,5,0,0,4,4655.3022,Tetra,0.500458995506672,0.928502422596882,22plus5,P7,P7-22plus5
328,0,1,4,0,4658.2786,Tetra,0.152532120225561,0.928502422596882,22plus5,P7,P7-22plus5
329,6,3,1,0,4660.319,Tri,0.0,0.928502422596882,22plus5,P7,P7-22plus5
330,3,0,2,0,4662.2984,Penta,3.36661734809767,0.928502422596882,22plus5,P7,P7-22plus5
331,6,0,0,1,4666.3448,Penta,1.66498145386437,0.928502422596882,22plus5,P7,P7-22plus5
332,1,0,3,0,4675.2938,Penta,1.31827945117134,0.982387663229742,22plus5,P7,P7-22plus5
333,7,2,0,0,4677.3342,Tetra,1.38872741335329,0.982387663229742,22plus5,P7,P7-22plus5
334,4,0,1,1,4679.3402,Penta,0.755916404030066,0.982387663229742,22plus5,P7,P7-22plus5
335,5,2,1,0,4690.3296,Tetra,1.63430576044768,0.973863790411704,22plus5,P7,P7-22plus5
336,2,0,2,1,4692.3356,Penta,0.76214244288148,0.973863790411704,22plus5,P7,P7-22plus5
337,5,0,0,2,4696.382,Penta,0.340718963940014,0.973863790411704,22plus5,P7,P7-22plus5
338,3,2,2,0,4703.325,Tetra,0.470412727565249,0.987101568154268,22plus5,P7,P7-22plus5
339,2,2,0,0,4705.2874,Hexa,0.439481526513843,0.987101568154268,22plus5,P7,P7-22plus5
340,6,1,0,0,4707.3182,Penta,2.60834291079282,0.987101568154268,22plus5,P7,P7-22plus5
341,3,0,1,2,4709.3774,Penta,0.0,0.987101568154268,22plus5,P7,P7-22plus5
342,1,2,3,0,4716.3204,Tetra,0.432084411779063,0.947380672768393,22plus5,P7,P7-22plus5
343,7,4,0,0,4718.3608,Tri,0.0978222252085289,0.947380672768393,22plus5,P7,P7-22plus5
344,4,1,1,0,4720.3136,Penta,1.14340624109658,0.947380672768393,22plus5,P7,P7-22plus5
345,8,0,1,0,4722.3444,Tetra,0.500758672968644,0.947380672768393,22plus5,P7,P7-22plus5
346,4,0,0,3,4726.4192,Penta,0.272310254210024,0.947380672768393,22plus5,P7,P7-22plus5
347,2,1,2,0,4733.309,Penta,0.754629610014823,0.979901459851803,22plus5,P7,P7-22plus5
348,6,0,2,0,4735.3398,Tetra,0.683907157544775,0.979901459851803,22plus5,P7,P7-22plus5
349,5,0,0,0,4737.3554,Hexa,2.14066172863156,0.979901459851803,22plus5,P7,P7-22plus5
350,9,0,0,1,4739.3596,Tetra,0.0,0.979901459851803,22plus5,P7,P7-22plus5
351,0,1,3,0,4746.3044,Penta,0.160980085283974,0.991698643951133,22plus5,P7,P7-22plus5
352,4,0,3,0,4748.3352,Tetra,4.9639100547098,0.991698643951133,22plus5,P7,P7-22plus5
353,3,0,1,0,4750.3508,Hexa,5.33682123030887,0.991698643951133,22plus5,P7,P7-22plus5
354,7,0,1,1,4752.355,Tetra,0.0,0.991698643951133,22plus5,P7,P7-22plus5
355,2,0,4,0,4761.3306,Tetra,0.665251052598236,0.996958529199936,22plus5,P7,P7-22plus5
356,5,0,2,1,4765.3504,Tetra,1.41327027014101,0.996958529199936,22plus5,P7,P7-22plus5
357,4,0,0,1,4767.3926,Hexa,0.136904202096384,0.996958529199936,22plus5,P7,P7-22plus5
358,8,0,0,2,4769.3702,Tetra,0.232931853246755,0.996958529199936,22plus5,P7,P7-22plus5
359,2,3,2,0,4774.3622,Tetra,0.330906095787501,0.975112540270873,22plus5,P7,P7-22plus5
360,5,2,0,0,4778.3288,Penta,1.51188392969675,0.975112540270873,22plus5,P7,P7-22plus5
361,9,1,0,0,4780.3862,Tetra,0.0747052777088122,0.975112540270873,22plus5,P7,P7-22plus5
362,6,0,1,2,4782.3656,Tetra,0.280740334730364,0.975112540270873,22plus5,P7,P7-22plus5
363,3,2,1,0,4791.3242,Penta,0.577528772234183,0.946508634753483,22plus5,P7,P7-22plus5
364,7,1,1,0,4793.3816,Tetra,0.604698959392002,0.946508634753483,22plus5,P7,P7-22plus5
365,4,0,2,2,4795.361,Tetra,0.262711716242935,0.946508634753483,22plus5,P7,P7-22plus5
366,3,0,0,2,4797.4298,Hexa,0.0,0.946508634753483,22plus5,P7,P7-22plus5
367,7,0,0,3,4799.3808,Tetra,0.171239246410917,0.946508634753483,22plus5,P7,P7-22plus5
368,5,1,2,0,4806.377,Tetra,2.4214439701088,0.984711225568195,22plus5,P7,P7-22plus5
369,4,1,0,0,4808.366,Hexa,0.637129013311091,0.984711225568195,22plus5,P7,P7-22plus5
370,8,0,0,0,4810.3968,Penta,0.0,0.984711225568195,22plus5,P7,P7-22plus5
371,5,0,1,3,4812.3762,Tetra,0.278717829290018,0.984711225568195,22plus5,P7,P7-22plus5
372,3,1,3,0,4819.3724,Tetra,0.635330827650609,0.973286650882454,22plus5,P7,P7-22plus5
373,2,1,1,0,4821.3614,Hexa,0.656081445507303,0.973286650882454,22plus5,P7,P7-22plus5
374,6,0,1,0,4823.3922,Penta,1.33837815557549,0.973286650882454,22plus5,P7,P7-22plus5
375,6,0,0,4,4829.3914,Tetra,0.186857490959976,0.920573692819979,22plus5,P7,P7-22plus5
376,1,1,4,0,4832.3678,Tetra,0.302816521651409,0.920573692819979,22plus5,P7,P7-22plus5
377,0,1,2,0,4834.3568,Hexa,0.0,0.920573692819979,22plus5,P7,P7-22plus5
378,4,0,2,0,4836.3876,Penta,2.46842908275598,0.920573692819979,22plus5,P7,P7-22plus5
379,7,0,0,1,4840.434,Penta,1.08360445015117,0.920573692819979,22plus5,P7,P7-22plus5
380,2,0,3,0,4849.383,Penta,1.16131646815052,0.976535679788523,22plus5,P7,P7-22plus5
381,8,2,0,0,4851.4234,Tetra,0.812474884822296,0.976535679788523,22plus5,P7,P7-22plus5
382,5,0,1,1,4853.4294,Penta,0.587716860786696,0.976535679788523,22plus5,P7,P7-22plus5
383,0,0,4,0,4862.3784,Penta,0.41759683209415,0.966241601221742,22plus5,P7,P7-22plus5
384,6,2,1,0,4864.4188,Tetra,1.24129172785667,0.966241601221742,22plus5,P7,P7-22plus5
385,3,0,2,1,4866.4248,Penta,0.565081324816102,0.966241601221742,22plus5,P7,P7-22plus5
386,6,0,0,2,4870.4712,Penta,0.252885973769202,0.966241601221742,22plus5,P7,P7-22plus5
387,4,2,2,0,4877.4142,Tetra,0.478316589129201,0.94791729925481,22plus5,P7,P7-22plus5
388,3,2,0,0,4879.3766,Hexa,0.51554927846699,0.94791729925481,22plus5,P7,P7-22plus5
389,7,1,0,0,4881.4074,Penta,1.2382960169464,0.94791729925481,22plus5,P7,P7-22plus5
390,4,0,1,2,4883.4666,Penta,0.0526117245051529,0.94791729925481,22plus5,P7,P7-22plus5
391,2,2,3,0,4890.4096,Tetra,0.347515291947407,0.969968748697581,22plus5,P7,P7-22plus5
392,1,2,1,0,4892.372,Hexa,0.0910333469118141,0.969968748697581,22plus5,P7,P7-22plus5
393,5,1,1,0,4894.4028,Penta,1.2182013081581,0.969968748697581,22plus5,P7,P7-22plus5
394,2,0,2,2,4896.462,Penta,0.342899069731261,0.969968748697581,22plus5,P7,P7-22plus5
395,5,0,0,3,4900.5084,Penta,0.121901934836551,0.969968748697581,22plus5,P7,P7-22plus5
396,3,1,2,0,4907.3982,Penta,0.603406429817522,0.985234318595594,22plus5,P7,P7-22plus5
397,7,0,2,0,4909.429,Tetra,0.588020206722526,0.985234318595594,22plus5,P7,P7-22plus5
398,6,0,0,0,4911.4446,Hexa,1.32658175234369,0.985234318595594,22plus5,P7,P7-22plus5
399,3,0,1,3,4913.5038,Penta,0.0611720135392244,0.985234318595594,22plus5,P7,P7-22plus5
400,1,1,3,0,4920.3936,Penta,0.249786307441731,0.988606219918873,22plus5,P7,P7-22plus5
401,5,0,3,0,4922.4244,Tetra,2.18633173389688,0.988606219918873,22plus5,P7,P7-22plus5
402,4,0,1,0,4924.44,Hexa,3.89279061564082,0.988606219918873,22plus5,P7,P7-22plus5
403,8,0,1,1,4926.4442,Tetra,0.0,0.988606219918873,22plus5,P7,P7-22plus5
404,4,0,0,4,4930.5456,Penta,0.34412333002239,0.988606219918873,22plus5,P7,P7-22plus5
405,3,0,4,0,4935.4198,Tetra,0.904562111938296,0.991785979090985,22plus5,P7,P7-22plus5
406,2,0,2,0,4937.4354,Hexa,2.12007371359395,0.991785979090985,22plus5,P7,P7-22plus5
407,6,0,2,1,4939.4396,Tetra,0.881652115413016,0.991785979090985,22plus5,P7,P7-22plus5
408,5,0,0,1,4941.4818,Hexa,0.420514520947616,0.991785979090985,22plus5,P7,P7-22plus5
409,9,0,0,2,4943.4594,Tetra,0.0602971427162621,0.991785979090985,22plus5,P7,P7-22plus5
410,3,3,2,0,4948.4514,Tetra,0.339797913777564,0.986855075543117,22plus5,P7,P7-22plus5
411,0,0,3,0,4950.4308,Hexa,0.160215961796168,0.986855075543117,22plus5,P7,P7-22plus5
412,6,2,0,0,4952.418,Penta,1.8801125250148,0.986855075543117,22plus5,P7,P7-22plus5
413,3,0,1,1,4954.4772,Hexa,0.11221203851066,0.986855075543117,22plus5,P7,P7-22plus5
414,7,0,1,2,4956.4548,Tetra,0.214952328322523,0.986855075543117,22plus5,P7,P7-22plus5
415,4,2,1,0,4965.4134,Penta,0.492041175950687,0.941362005679906,22plus5,P7,P7-22plus5
416,1,0,2,1,4967.4726,Hexa,0.263949479819715,0.941362005679906,22plus5,P7,P7-22plus5
417,5,0,2,2,4969.4502,Tetra,0.222848301706573,0.941362005679906,22plus5,P7,P7-22plus5
418,4,0,0,2,4971.519,Hexa,0.0,0.941362005679906,22plus5,P7,P7-22plus5
419,8,0,0,3,4973.47,Tetra,0.12256480124425,0.941362005679906,22plus5,P7,P7-22plus5
420,2,2,2,0,4978.4088,Penta,0.342836107089438,0.971832600676967,22plus5,P7,P7-22plus5
421,6,1,2,0,4980.4662,Tetra,0.713859022518385,0.971832600676967,22plus5,P7,P7-22plus5
422,5,1,0,0,4982.4552,Hexa,0.883899153841241,0.971832600676967,22plus5,P7,P7-22plus5
423,9,0,0,0,4984.486,Penta,0.0357124735446674,0.971832600676967,22plus5,P7,P7-22plus5
424,6,0,1,3,4986.4654,Tetra,0.122791905764831,0.971832600676967,22plus5,P7,P7-22plus5
425,1,-2,0,-3,1141.5416,Paucimannose,131.000643671126,0.986274653078233,22plus0,P8,P8-22plus0
426,1,-2,0,-2,1345.6414,Paucimannose,25.2529966465162,0.989948102094575,22plus0,P8,P8-22plus0
427,0,-1,0,-2,1416.6786,Truncated,14.7313673424707,0.960109278307905,22plus0,P8,P8-22plus0
428,0,-2,0,0,1579.752,High mannose,391.663496348575,0.991835097709908,22plus0,P8,P8-22plus0
429,0,0,0,-2,1661.805,Truncated,12.3803935681216,0.993383335962302,22plus0,P8,P8-22plus0
430,0,-2,0,1,1783.852,High mannose,1110.91242592031,0.99384812530795,22plus0,P8,P8-22plus0
431,1,0,0,-2,1835.8942,Truncated,81.00401701796,0.991274994480916,22plus0,P8,P8-22plus0
432,0,0,0,-1,1865.9048,Truncated,18.000582861753,0.963030558770446,22plus0,P8,P8-22plus0
433,0,1,0,-2,1906.9314,Truncated,80.3309681103564,0.990847425719071,22plus0,P8,P8-22plus0
434,0,-2,0,2,1987.951,High mannose,841.406141291462,0.99553359437896,22plus0,P8,P8-22plus0
435,0,-1,0,1,2028.978,Hybrid,14.6895369589527,0.922445632490388,22plus0,P8,P8-22plus0
436,1,0,0,-1,2039.994,Truncated,101.400763415855,0.991165522939324,22plus0,P8,P8-22plus0
437,0,0,0,0,2070.0046,Bi,36.0745970522564,0.978714164876203,22plus0,P8,P8-22plus0
438,1,1,0,-2,2081.0206,Truncated,77.1859624948358,0.980193175795065,22plus0,P8,P8-22plus0
439,0,1,0,-1,2111.0312,Truncated,31.3370530005067,0.997167893268413,22plus0,P8,P8-22plus0
440,1,-1,1,-1,2156.0414,Mono,197.060547170523,0.989904248665056,22plus0,P8,P8-22plus0
441,0,-2,0,3,2192.051,High mannose,1042.14169162464,0.99365465721888,22plus0,P8,P8-22plus0
442,0,0,1,-1,2227.0786,Truncated,25.149352726965,0.917976673265288,22plus0,P8,P8-22plus0
443,1,0,0,0,2244.0938,Bi,117.405463204431,0.994777985036112,22plus0,P8,P8-22plus0
444,1,1,0,-1,2285.1204,Truncated,118.854066058507,0.994972926720185,22plus0,P8,P8-22plus0
445,0,1,0,0,2315.131,Bi,16.4957239594496,0.994648456299707,22plus0,P8,P8-22plus0
446,0,-1,1,1,2390.1518,Hybrid,67.7552074740562,0.970905686553961,22plus0,P8,P8-22plus0
447,0,-2,0,4,2396.151,High mannose,999.566363525705,0.979846150977231,22plus0,P8,P8-22plus0
448,2,0,0,0,2418.183,Bi,62.9709133540849,0.929610891014388,22plus0,P8,P8-22plus0
449,0,0,1,0,2431.1784,Bi,230.46404265557,0.990433078226071,22plus0,P8,P8-22plus0
450,2,1,0,-1,2459.2096,LacdiNAc,27.0721035573904,0.952072326510963,22plus0,P8,P8-22plus0
451,0,1,1,-1,2472.205,Truncated,39.4188224572943,0.969022183537625,22plus0,P8,P8-22plus0
452,1,1,0,0,2489.2202,Bi,88.3150449909667,0.992178589997471,22plus0,P8,P8-22plus0
453,0,0,0,0,2519.2308,Tri,5.60175488017823,0.995204307124088,22plus0,P8,P8-22plus0
454,1,-1,1,1,2564.241,Hybrid,35.4695456943682,0.975768711100904,22plus0,P8,P8-22plus0
455,3,0,0,0,2592.2722,Bi,97.8975212461199,0.992638107968008,22plus0,P8,P8-22plus0
456,1,0,1,0,2605.2676,Bi,430.81072043572,0.992168936489874,22plus0,P8,P8-22plus0
457,1,1,1,-1,2646.2942,Truncated,86.891103705521,0.98614890324136,22plus0,P8,P8-22plus0
458,2,1,0,0,2663.3094,Bi,56.1971573533372,0.971512190761647,22plus0,P8,P8-22plus0
459,3,2,0,-2,2674.3254,LacdiNAc,7.37107671683635,0.994813579125045,22plus0,P8,P8-22plus0
460,0,1,1,0,2676.3048,Bi,110.710137085405,0.994813579125045,22plus0,P8,P8-22plus0
461,1,0,0,0,2693.32,Tri,22.1440914231009,0.914229530302229,22plus0,P8,P8-22plus0
462,0,1,0,0,2764.3572,Tri,16.2266135204148,0.993449963754636,22plus0,P8,P8-22plus0
463,4,0,0,0,2766.3614,Bi,35.9228326298051,0.993449963754636,22plus0,P8,P8-22plus0
464,2,0,1,0,2779.3568,Bi,380.138346071896,0.979296220044728,22plus0,P8,P8-22plus0
465,0,0,2,0,2792.3522,Bi,1404.17412957638,0.997833299599971,22plus0,P8,P8-22plus0
466,3,0,0,1,2796.372,Bi,0.0,0.997833299599971,22plus0,P8,P8-22plus0
467,4,1,0,-1,2807.388,LacdiNAc,92.351714777784,0.957783729048461,22plus0,P8,P8-22plus0
468,1,0,1,1,2809.3674,Bi,12.5544756342285,0.957783729048461,22plus0,P8,P8-22plus0
469,3,1,0,0,2837.3986,Bi,69.5286970557928,0.902194509564173,22plus0,P8,P8-22plus0
470,4,2,0,-2,2848.4146,LacdiNAc,11.1140159798346,0.995214664950283,22plus0,P8,P8-22plus0
471,1,1,1,0,2850.394,Bi,485.635140476255,0.995214664950283,22plus0,P8,P8-22plus0
472,0,0,1,0,2880.4046,Tri,47.1503617237905,0.985221022392613,22plus0,P8,P8-22plus0
473,1,1,0,0,2938.4464,Tri,20.2122649850562,0.995398918111925,22plus0,P8,P8-22plus0
474,5,0,0,0,2940.4506,Bi,8.37747689770036,0.995398918111925,22plus0,P8,P8-22plus0
475,1,0,2,0,2966.4414,Bi,462.044152184164,0.998467859665925,22plus0,P8,P8-22plus0
476,0,0,0,0,2968.457,Tetra,0.0,0.998467859665925,22plus0,P8,P8-22plus0
477,4,0,0,1,2970.4612,Bi,0.548817289216951,0.998467859665925,22plus0,P8,P8-22plus0
478,5,1,0,-1,2981.4772,LacdiNAc,21.2654339327572,0.986296800699815,22plus0,P8,P8-22plus0
479,2,0,1,1,2983.4566,Bi,7.90159239491092,0.986296800699815,22plus0,P8,P8-22plus0
480,5,2,0,-2,3022.5038,LacdiNAc,9.00275480863764,0.993039351903941,22plus0,P8,P8-22plus0
481,2,1,1,0,3024.4832,Bi,263.379701917304,0.993039351903941,22plus0,P8,P8-22plus0
482,3,2,1,-2,3035.4992,LacdiNAc,0.0,0.901587491255568,22plus0,P8,P8-22plus0
483,0,1,2,0,3037.4786,Bi,40.3520168536392,0.901587491255568,22plus0,P8,P8-22plus0
484,3,0,0,0,3041.4984,Tri,32.2480438289479,0.901587491255568,22plus0,P8,P8-22plus0
485,1,0,1,0,3054.4938,Tri,104.289948385296,0.989643721054488,22plus0,P8,P8-22plus0
486,2,1,0,0,3112.5356,Tri,11.3641118616802,0.983560000345847,22plus0,P8,P8-22plus0
487,0,1,1,0,3125.531,Tri,8.21718347105345,0.96772560281915,22plus0,P8,P8-22plus0
488,4,0,1,0,3127.5352,Bi,5.7572162670749,0.96772560281915,22plus0,P8,P8-22plus0
489,2,0,2,0,3140.5306,Bi,103.955650623403,0.99212032007533,22plus0,P8,P8-22plus0
490,1,0,0,0,3142.5462,Tetra,8.48060366197631,0.99212032007533,22plus0,P8,P8-22plus0
491,5,0,0,1,3144.5504,Bi,0.0,0.99212032007533,22plus0,P8,P8-22plus0
492,1,2,0,0,3183.5728,Tri,8.27443119244624,0.927946625564643,22plus0,P8,P8-22plus0
493,5,1,0,0,3185.577,Bi,4.27462158963741,0.927946625564643,22plus0,P8,P8-22plus0
494,3,1,1,0,3198.5724,Bi,80.8659018970755,0.927032382477488,22plus0,P8,P8-22plus0
495,1,1,2,0,3211.5678,Bi,522.116307384024,0.997319687303142,22plus0,P8,P8-22plus0
496,0,1,0,0,3213.5834,Tetra,0.0,0.997319687303142,22plus0,P8,P8-22plus0
497,4,0,0,0,3215.5876,Tri,19.7382190705437,0.997319687303142,22plus0,P8,P8-22plus0
498,2,0,1,0,3228.583,Tri,96.5818808893503,0.942888262576763,22plus0,P8,P8-22plus0
499,0,0,2,0,3241.5784,Tri,57.7695407263369,0.993605304652929,22plus0,P8,P8-22plus0
500,3,0,0,1,3245.5982,Tri,2.27112871580545,0.993605304652929,22plus0,P8,P8-22plus0
501,4,2,0,0,3256.6142,Bi,11.8151902048951,0.971927647746034,22plus0,P8,P8-22plus0
502,1,0,1,1,3258.5936,Tri,3.43624416990471,0.971927647746034,22plus0,P8,P8-22plus0
503,2,2,1,0,3269.6096,Bi,8.95480057205607,0.909608395444256,22plus0,P8,P8-22plus0
504,3,1,0,0,3286.6248,Tri,12.275127821608,0.933180186861162,22plus0,P8,P8-22plus0
505,1,1,1,0,3299.6202,Tri,48.1509662168647,0.992437242213793,22plus0,P8,P8-22plus0
506,3,0,2,0,3314.6198,Bi,25.5042514205537,0.996218980620539,22plus0,P8,P8-22plus0
507,2,0,0,0,3316.6354,Tetra,6.91687050227227,0.996218980620539,22plus0,P8,P8-22plus0
508,3,3,0,0,3327.6514,Bi,3.70348177100654,0.991707165098349,22plus0,P8,P8-22plus0
509,0,0,1,0,3329.6308,Tetra,8.75835736501837,0.991707165098349,22plus0,P8,P8-22plus0
510,4,0,1,1,3331.635,Bi,1.42270936045152,0.991707165098349,22plus0,P8,P8-22plus0
511,2,2,0,0,3357.662,Tri,9.76656371746328,0.984817725497626,22plus0,P8,P8-22plus0
512,4,1,1,0,3372.6616,Bi,9.54373804670885,0.984897635757741,22plus0,P8,P8-22plus0
513,2,1,2,0,3385.657,Bi,14.5651693220864,0.993796106458927,22plus0,P8,P8-22plus0
514,1,1,0,0,3387.6726,Tetra,9.48533250489683,0.993796106458927,22plus0,P8,P8-22plus0
515,5,0,0,0,3389.6768,Tri,9.99614538947338,0.993796106458927,22plus0,P8,P8-22plus0
516,3,0,1,0,3402.6722,Tri,71.4201037893733,0.976785874605449,22plus0,P8,P8-22plus0
517,1,0,2,0,3415.6676,Tri,71.2710439268906,0.987207566473209,22plus0,P8,P8-22plus0
518,0,0,0,0,3417.6832,Penta,0.0,0.987207566473209,22plus0,P8,P8-22plus0
519,4,0,0,1,3419.6874,Tri,1.30572005677335,0.987207566473209,22plus0,P8,P8-22plus0
520,5,2,0,0,3430.7034,Bi,6.97065256807915,0.97310128616742,22plus0,P8,P8-22plus0
521,2,0,1,1,3432.6828,Tri,3.253081162239,0.97310128616742,22plus0,P8,P8-22plus0
522,4,1,0,0,3460.714,Tri,12.8806949227305,0.951125685590504,22plus0,P8,P8-22plus0
523,2,1,1,0,3473.7094,Tri,25.6656695576227,0.993510405928,22plus0,P8,P8-22plus0
524,0,1,2,0,3486.7048,Tri,4.91854064545123,0.946675052029996,22plus0,P8,P8-22plus0
525,3,0,0,0,3490.7246,Tetra,10.8293285071626,0.946675052029996,22plus0,P8,P8-22plus0
526,4,3,0,0,3501.7406,Bi,3.19556921076305,0.990535911680524,22plus0,P8,P8-22plus0
527,1,0,1,0,3503.72,Tetra,34.2928912444103,0.990535911680524,22plus0,P8,P8-22plus0
528,3,1,2,0,3559.7462,Bi,3.73050798712685,0.96706494545383,22plus0,P8,P8-22plus0
529,2,1,0,0,3561.7618,Tetra,6.62050702495806,0.96706494545383,22plus0,P8,P8-22plus0
